canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m
L-N10000011,2025-04,,,,,,,91.38014981273409,80.84288188498684,86.5,-5.657118115013162,1.0,3.0,,0.0,55.3900000000001,,1.0,,0,0,0,88,1,,,,,0,0
L-N10000011,2025-05,,,,,,,91.38014981273409,80.9162695578148,87.5,-6.5837304421852,1.0,3.0,,0.75,53.79000000000008,,1.0,,0,0,0,88,1,,,,,0,0
L-N10000011,2025-06,,,,,,,91.38014981273409,81.15600262238617,88.5,-7.343997377613832,1.0,3.0,,2.449999999999932,3.199999999999932,,1.0,,0,0,0,88,1,,,,,0,0
L-N10000012,2025-01,,,,,,,63.66197183098591,22.51118760757315,12.6,9.911187607573149,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N10000012,2025-02,,,,,,,63.66197183098591,22.51118760757315,12.6,9.911187607573149,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N10000012,2025-03,MINES,,,,,,63.66197183098591,28.14974182444062,12.6,15.549741824440622,0.0,,,32.76000000000002,,,,,2,0,0,88,1,,,0,,1,0
L-N10000012,2025-04,,,,,,,63.66197183098591,28.14974182444062,12.6,15.549741824440622,0.0,0.0,,0.0,32.76000000000002,,0.0,,3,0,0,84,1,,,,,0,0
L-N10000012,2025-05,,,,,,,63.66197183098591,28.14974182444062,12.6,15.549741824440622,0.0,0.0,,0.0,32.76000000000002,,0.0,,4,0,0,84,1,,,,,0,0
L-N10000012,2025-06,,,,,,,63.66197183098591,28.14974182444062,12.6,15.549741824440622,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N10000017,2025-01,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N10000017,2025-02,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N10000017,2025-03,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,0.0,,,0.0,,,,,2,0,0,84,1,,,0,,1,0
L-N10000017,2025-04,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N10000017,2025-05,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
L-N10000017,2025-06,,,,,,,19.87244784977193,1.847336141284268,100.0,-98.15266385871573,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,,,0,0
L-N12000122,2025-01,,,,,,,0.0,111.68672782225993,94.68,17.00672782225992,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N12000122,2025-02,STEEL,,,,,,0.0,114.62696855612704,95.29,19.336968556127033,0.6099999999999994,,,11.090000000000032,,,,,0,0,0,88,1,,,0,,1,0
L-N12000122,2025-03,,,,,,,0.0,115.30303833713346,95.29,20.01303833713345,0.0,,,2.5499999999999545,,,,,1,0,0,88,1,,,0,,1,0
L-N12000122,2025-04,STEEL,,,,,,0.0,115.30303833713346,,,,,,0.0,13.639999999999986,,,,1,0,0,76,2,,,,,0,0
L-N12000122,2025-05,STEEL,,,,,,0.0,115.30303833713346,,,,,,0.0,2.5499999999999545,,,,1,0,0,76,2,,,,,0,0
L-N12000122,2025-06,STEEL,,,,,,0.0,115.30303833713346,,,,,,0.0,0.0,,,,1,0,0,76,2,,,,,0,0
L-N12000125,2025-01,STEEL,,,,,,0.0,58.934424539776124,75.02,-16.085575460223872,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N12000125,2025-02,,,,,,,0.0,64.45298810530004,80.89,-16.437011894699964,5.8700000000000045,,,53.539999999999964,,,,,0,0,0,88,1,,,0,,1,0
L-N12000125,2025-03,,,,,,,0.0,64.99103259189017,85.94,-20.948967408109823,5.049999999999997,,,5.220000000000027,,,,,0,0,0,88,1,,,0,,1,0
L-N12000125,2025-04,,,,,,,0.0,68.48007586221114,89.4,-20.91992413778887,3.460000000000008,14.38000000000001,,33.85000000000002,92.61000000000001,,4.7933333333333366,,0,0,0,88,1,,,,,0,0
L-N12000125,2025-05,,,,,,,0.0,71.02496443958853,93.76,-22.735035560411475,4.359999999999999,12.870000000000005,,24.690000000000055,63.760000000000105,,4.290000000000002,,0,0,0,88,1,,,,,0,0
L-N12000125,2025-06,,,,,,,0.0,74.22024778907007,94.31,-20.08975221092993,0.5499999999999972,8.370000000000005,,31.0,89.54000000000008,,2.7900000000000014,,0,0,0,88,1,,,,,0,0
L-N16000235,2025-01,,,,,,,46.258600917431195,90.62040576301088,98.7,-8.079594236989124,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000235,2025-02,,,,,,,46.258600917431195,91.48289718710183,98.8,-7.31710281289817,0.09999999999999432,,,264.0,,,,,1,0,0,88,1,,,,,0,0
L-N16000239,2025-01,,,,,,,38.20374846648123,93.19030752599338,83.3,9.890307525993379,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000239,2025-02,PETROLEUM,,,,,,38.20374846648123,93.19030752599338,83.3,9.890307525993379,0.0,,,0.0,,,,,1,0,0,84,1,,,,,0,0
L-N16000343,2025-01,,,,,,,0.0,69.67887323943663,79.3,-9.62112676056337,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000343,2025-02,,,,,,,0.0,69.78309859154929,80.2,-10.416901408450713,0.9000000000000057,,,0.3699999999999761,,,,,0,0,0,88,1,,,,,0,0
L-N16000343,2025-03,,,,,,,0.0,70.24225352112676,100.0,-29.757746478873244,19.799999999999997,,,1.6300000000000239,,,,,0,0,0,88,1,,,,,0,0
L-N16000358,2025-01,,,,,,,23.162475222993056,99.52171037576666,99.5,0.02171037576665924,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000358,2025-02,,,,,,,23.162475222993056,99.52171037576666,100.0,-0.47828962423334076,0.5,,,0.0,,,,,0,0,0,88,1,,,,,0,0
L-N16000358,2025-03,,,,,,,23.162475222993056,99.81114852376486,99.5,0.3111485237648566,-0.5,,,11.509999999999764,,,,,0,0,0,88,1,,,,,0,0
L-N16000361,2025-01,PETROLEUM,,,,,,19.498161367077664,87.10448193468973,96.9,-9.795518065310276,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000361,2025-02,PETROLEUM,,,,,,19.498161367077664,89.37079139816088,97.4,-8.02920860183913,0.5,,,12.520000000000039,,,,,0,0,0,88,1,,,,,0,0
L-N16000361,2025-03,,,,,,,19.498161367077664,89.37079139816088,98.0,-8.629208601839125,0.5999999999999943,,,0.0,,,,,0,0,0,88,1,,,,,0,0
L-N16000361,2025-04,,,,,,,19.498161367077664,89.37079139816088,100.0,-10.629208601839125,2.0,3.0999999999999943,,0.0,12.520000000000039,,1.0333333333333314,,0,0,0,88,1,,,,,0,0
L-N16000369,2025-01,PETROLEUM,,,,,,0.0,76.63583138173303,93.6,-16.964168618266967,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000369,2025-02,PETROLEUM,,,,,,0.0,77.05503512880563,93.7,-16.644964871194375,0.10000000000000853,,,3.5799999999999272,,,,,1,0,0,88,1,,,0,,1,0
L-N16000369,2025-03,,,,,,,0.0,79.74824355971897,94.95,-15.20175644028103,1.25,,,23.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000369,2025-04,,,,,,,0.0,81.1135831381733,97.2,-16.086416861826706,2.25,3.6000000000000085,,11.660000000000082,38.24000000000001,,1.2000000000000028,,0,0,0,88,1,,,,,0,0
L-N16000369,2025-05,PETROLEUM,,,,,,0.0,81.53981264637002,99.5,-17.960187353629976,2.299999999999997,5.799999999999997,,3.6399999999999864,38.30000000000007,,1.9333333333333325,,0,0,0,88,1,,,,,0,0
L-N16000369,2025-06,PETROLEUM,,,,,,0.0,84.00936768149883,99.7,-15.690632318501173,0.20000000000000284,4.75,,21.090000000000032,36.3900000000001,,1.5833333333333333,,1,0,0,88,1,,,,,0,0
L-N16000378,2025-01,,,,,,,0.0,87.4656068480587,87.5,-0.03439315194130188,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000378,2025-02,,,,,,,0.0,87.4656068480587,87.6,-0.1343931519412962,0.09999999999999432,,,0.0,,,,,1,0,0,88,1,,,,,0,0
L-N16000382,2025-01,,,,,,,12.24528661207389,77.36664404479131,99.1,-21.73335595520868,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000382,2025-02,,,,,,,12.24528661207389,77.38581608415338,99.3,-21.91418391584662,0.20000000000000284,,,1.1300000000001091,,,,,1,0,0,88,1,,,0,,1,0
L-N16000382,2025-03,,,,,,,12.24528661207389,77.49779436715303,99.45,-21.95220563284697,0.15000000000000568,,,6.600000000000364,,,,,2,0,0,88,1,,,0,,1,0
L-N16000382,2025-04,,,,,,,12.24528661207389,77.56175771971496,99.5,-21.93824228028504,0.04999999999999716,0.4000000000000057,,3.769999999999527,11.5,,0.13333333333333522,,3,0,0,88,1,,,,,0,0
L-N16000382,2025-05,,,,,,,12.24528661207389,79.44519850695623,99.6,-20.154801493043763,0.09999999999999432,0.29999999999999716,,111.01000000000022,121.38000000000011,,0.09999999999999905,,4,0,0,88,1,,,,,0,0
L-N16000382,2025-06,,,,,,,12.24528661207389,79.56956226671191,99.7,-20.13043773328809,0.10000000000000853,0.25,,7.329999999999927,122.10999999999967,,0.08333333333333333,,5,0,0,88,1,,,,,0,0
L-N16000392,2025-01,,,,,,,0.0,14.209289561250044,27.0,-12.790710438749956,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000392,2025-02,,,,,,,0.0,14.4864670165689,28.0,-13.5135329834311,1.0,,,16.160000000000082,,,,,0,0,0,88,1,,,0,,1,0
L-N16000392,2025-03,,,,,,,0.0,14.819903262323763,30.0,-15.180096737676237,2.0,,,19.43999999999994,,,,,0,0,0,88,1,,,,,0,0
L-N16000392,2025-04,,,,,,,0.0,15.01269253198861,32.52,-17.50730746801139,2.520000000000003,5.520000000000003,,11.240000000000009,46.84000000000003,,1.840000000000001,,0,0,0,88,1,,,,,0,0
L-N16000392,2025-05,,,,,,,0.0,15.01269253198861,33.0,-17.987307468011387,0.4799999999999969,5.0,,0.0,30.67999999999995,,1.6666666666666667,,1,0,0,88,1,,,,,0,0
L-N16000411,2025-01,,,,,,,0.0,66.26827757125155,93.44,-27.171722428748453,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000411,2025-02,,,,,,,0.0,66.69764560099132,94.21,-27.51235439900867,0.769999999999996,,,6.930000000000064,,,,,0,0,0,88,1,,,0,,1,0
L-N16000411,2025-03,,,,,,,0.0,66.97831474597274,94.48,-27.501685254027265,0.27000000000001023,,,4.529999999999973,,,,,1,0,0,88,1,,,0,,1,0
L-N16000411,2025-04,,,,,,,0.0,67.38042131350682,94.77,-27.38957868649318,0.28999999999999204,1.3299999999999983,,6.490000000000009,17.950000000000045,,0.44333333333333275,,2,0,0,88,1,,,,,0,0
L-N16000411,2025-05,,,,,,,0.0,69.23048327137548,96.21,-26.979516728624517,1.4399999999999977,2.0,,29.860000000000127,40.88000000000011,,0.6666666666666666,,0,0,0,88,1,,,,,0,0
L-N16000411,2025-06,,,,,,,0.0,70.60718711276331,100.0,-29.392812887236687,3.7900000000000063,5.519999999999996,,22.2199999999998,58.569999999999936,,1.8399999999999987,,0,0,0,88,1,,,,,0,0
L-N16000413,2025-01,PETROLEUM,,,,,,0.0,81.2609649122807,95.6,-14.339035087719296,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000413,2025-02,PETROLEUM,,,,,,0.0,81.99561403508773,96.9,-14.90438596491228,1.3000000000000114,,,3.349999999999966,,,,,0,0,0,88,1,,,,,0,0
L-N16000413,2025-03,PETROLEUM,,,,,,0.0,83.87719298245614,100.0,-16.122807017543863,3.0999999999999943,,,8.580000000000041,,,,,0,0,0,88,1,,,,,0,0
L-N16000423,2025-01,,,,,,,0.0,55.17791411042945,27.8,27.377914110429447,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000423,2025-02,,,,,,,0.0,58.1840490797546,29.7,28.4840490797546,1.8999999999999986,,,4.900000000000006,,,,,0,0,0,88,1,,,0,,1,0
L-N16000423,2025-03,,,,,,,0.0,59.2760736196319,40.1,19.1760736196319,10.400000000000002,,,1.7800000000000011,,,,,0,0,0,88,1,,,0,,1,0
L-N16000423,2025-04,,,,,,,0.0,59.374233128834355,40.1,19.274233128834354,0.0,12.3,,0.1599999999999966,6.840000000000003,,4.1000000000000005,,1,0,0,88,1,,,,,0,0
L-N16000423,2025-05,,,,,,,0.0,58.39877300613497,40.1,18.298773006134965,0.0,10.400000000000002,,-1.5900000000000034,0.3499999999999943,,3.4666666666666672,,2,0,0,76,1,,,,,0,0
L-N16000423,2025-06,,,,,,,0.0,58.94478527607362,40.1,18.844785276073615,0.0,0.0,,0.8900000000000006,-0.5400000000000063,,0.0,,3,0,0,88,1,,,,,0,0
L-N16000426,2025-01,,,,,,,0.0,44.23076923076923,18.1,26.130769230769232,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000426,2025-02,,,,,,,0.0,44.46153846153846,20.0,24.46153846153846,1.8999999999999986,,,0.39000000000000057,,,,,0,0,0,88,1,,,0,,1,0
L-N16000426,2025-03,,,,,,,0.0,44.3905325443787,27.2,17.1905325443787,7.199999999999999,,,-0.12000000000000455,,,,,0,0,0,76,1,,,,,0,0
L-N16000426,2025-04,,,,,,,0.0,44.16568047337278,27.2,16.96568047337278,0.0,9.099999999999998,,-0.37999999999999545,-0.10999999999999943,,3.0333333333333328,,1,0,0,76,1,,,,,0,0
L-N16000426,2025-05,,,,,,,0.0,42.01183431952663,27.2,14.811834319526628,0.0,7.199999999999999,,-3.6400000000000006,-4.140000000000001,,2.4,,2,0,0,76,1,,,,,0,0
L-N16000429,2025-01,,,,,,,42.66165875944474,70.93039368139058,93.7,-22.76960631860942,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000429,2025-02,PETROLEUM,,,,,,42.66165875944474,71.46926144324183,94.2,-22.73073855675817,0.5,,,7.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000429,2025-03,PETROLEUM,,,,,,42.66165875944474,73.16284583763145,95.0,-21.83715416236855,0.7999999999999972,,,22.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000429,2025-04,PETROLEUM,,,,,,42.66165875944474,73.59394004711244,95.3,-21.706059952887557,0.29999999999999716,1.5999999999999943,,5.600000000000023,34.60000000000002,,0.5333333333333314,,1,0,0,88,1,,,,,0,0
L-N16000429,2025-05,PETROLEUM,,,,,,42.66165875944474,73.9788455912919,95.8,-21.821154408708097,0.5,1.5999999999999943,,5.0,32.60000000000002,,0.5333333333333314,,0,0,0,88,1,,,,,0,0
L-N16000429,2025-06,,,,,,,42.66165875944474,74.97960000615849,96.9,-21.920399993841514,1.1000000000000085,1.9000000000000057,,13.0,23.600000000000023,,0.6333333333333352,,0,0,0,88,1,,,,,0,0
L-N16000436,2025-01,,,,,,,14.50097060541906,93.73894102704082,99.5,-5.761058972959177,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000436,2025-02,,,,,,,14.50097060541906,93.73894102704082,99.5,-5.761058972959177,0.0,,,0.0,,,,,1,0,0,84,1,,,,,0,0
L-N16000440,2025-01,,,,,,,8.174386920980927,77.50125944584383,87.2,-9.698740554156174,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000440,2025-02,,,,,,,8.174386920980927,78.29471032745592,87.9,-9.605289672544089,0.7000000000000028,,,3.1499999999999773,,,,,0,0,0,88,1,,,0,,1,0
L-N16000440,2025-03,,,,,,,8.174386920980927,79.47607052896726,88.4,-8.92392947103275,0.5,,,4.689999999999998,,,,,0,0,0,88,1,,,0,,1,0
L-N16000440,2025-04,,,,,,,8.174386920980927,83.02015113350126,89.0,-5.979848866498742,0.5999999999999943,1.7999999999999972,,14.069999999999993,21.909999999999968,,0.5999999999999991,,0,0,0,88,1,,,,,0,0
L-N16000440,2025-05,,,,,,,8.174386920980927,83.07556675062972,90.3,-7.2244332493702785,1.2999999999999972,2.3999999999999915,,0.22000000000002728,18.980000000000018,,0.7999999999999972,,0,0,0,88,1,,,,,0,0
L-N16000440,2025-06,,,,,,,8.174386920980927,84.19647355163728,91.9,-7.703526448362723,1.6000000000000085,3.5,,4.449999999999989,18.74000000000001,,1.1666666666666667,,0,0,0,88,1,,,,,0,0
L-N16000442,2025-01,,,,,,,0.0,60.74234345619864,66.4,-5.657656543801366,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000442,2025-02,,,,,,,0.0,63.535361340785954,71.3,-7.764638659214043,4.8999999999999915,,,32.52999999999997,,,,,0,0,0,88,1,,,0,,1,0
L-N16000442,2025-03,,,,,,,0.0,67.93481527273352,76.2,-8.265184727266487,4.900000000000006,,,51.24000000000001,,,,,0,0,0,88,1,,,0,,1,0
L-N16000442,2025-04,,,,,,,0.0,71.0755651718483,79.3,-8.2244348281517,3.0999999999999943,12.899999999999991,,36.57999999999993,120.34999999999991,,4.299999999999997,,0,0,0,88,1,,,,,0,0
L-N16000442,2025-05,,,,,,,0.0,74.95814336862169,82.2,-7.241856631378312,2.9000000000000057,10.900000000000006,,45.22000000000003,133.03999999999996,,3.633333333333335,,0,0,0,88,1,,,,,0,0
L-N16000442,2025-06,,,,,,,0.0,76.73973331959577,84.1,-7.360266680404223,1.8999999999999915,7.8999999999999915,,20.75,102.54999999999995,,2.6333333333333306,,0,0,0,88,1,,,,,0,0
L-N16000446,2025-01,,,,,,,0.0,31.764550264550266,39.08,-7.315449735449732,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000446,2025-02,,,,,,,0.0,31.764550264550266,39.08,-7.315449735449732,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
L-N16000446,2025-03,,,,,,,0.0,31.764550264550266,39.08,-7.315449735449732,0.0,,,0.0,,,,,2,0,0,84,1,,,0,,1,0
L-N16000446,2025-04,,,,,,,0.0,31.764550264550266,39.08,-7.315449735449732,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
L-N16000446,2025-05,,,,,,,0.0,37.648148148148145,90.6,-52.95185185185185,51.519999999999996,51.519999999999996,,22.24000000000001,22.24000000000001,,17.173333333333332,,0,0,0,80,1,,,,,0,0
L-N16000446,2025-06,,,,,,,0.0,37.648148148148145,90.6,-52.95185185185185,0.0,51.519999999999996,,0.0,22.24000000000001,,17.173333333333332,,1,0,0,84,1,,,,,0,0
L-N16000452,2025-01,,,,,,,0.0,49.83584874465623,71.0,-21.164151255343768,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000452,2025-02,,,,,,,0.0,51.46555185526347,73.0,-21.53444814473653,2.0,,,6.900000000000006,,,,,0,0,0,88,1,,,0,,1,0
L-N16000452,2025-03,,,,,,,0.0,55.08160324995867,74.4,-19.318396750041337,1.4000000000000057,,,15.310000000000002,,,,,0,0,0,88,1,,,0,,1,0
L-N16000452,2025-04,,,,,,,0.0,57.07739908831102,75.1,-18.022600911688976,0.6999999999999886,4.099999999999994,,8.449999999999989,30.659999999999997,,1.3666666666666647,,0,0,0,88,1,,,,,0,0
L-N16000452,2025-05,,,,,,,0.0,59.78648527362479,75.5,-15.713514726375209,0.4000000000000057,2.5,,11.469999999999999,35.22999999999999,,0.8333333333333334,,1,0,0,88,1,,,,,0,0
L-N16000452,2025-06,,,,,,,0.0,63.37891778265901,76.0,-12.621082217340991,0.5,1.5999999999999943,,15.20999999999998,35.12999999999997,,0.5333333333333314,,0,0,0,88,1,,,,,0,0
L-N16000486,2025-01,,,,,,,0.0,19.926147704590818,4.9,15.026147704590818,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000486,2025-02,,,,,,,0.0,20.75449101796407,5.0,15.754491017964071,0.09999999999999964,,,4.150000000000006,,,,,1,0,0,88,1,,,0,,1,0
L-N16000486,2025-03,,,,,,,0.0,19.96606786427146,5.1,14.866067864271459,0.09999999999999964,,,-3.950000000000003,,,,,2,0,0,76,1,,,0,,1,0
L-N16000486,2025-04,,,,,,,0.0,20.24950099800399,5.3,14.949500998003991,0.20000000000000018,0.39999999999999947,,1.4200000000000017,1.6200000000000045,,0.13333333333333316,,3,0,0,88,1,,,,,0,0
L-N16000486,2025-05,,,,,,,0.0,21.39920159680639,5.3,16.099201596806388,0.0,0.2999999999999998,,5.759999999999991,3.2299999999999898,,0.09999999999999994,,4,0,0,88,1,,,,,0,0
L-N16000486,2025-06,,,,,,,0.0,22.487025948103792,5.3,17.18702594810379,0.0,0.20000000000000018,,5.450000000000003,12.629999999999995,,0.06666666666666672,,5,0,0,88,1,,,,,0,0
L-N16000496,2025-01,,,,,,,0.0,11.714448886350656,21.9,-10.185551113649343,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000496,2025-02,,,,,,,0.0,12.138777841233582,22.8,-10.661222158766419,0.9000000000000021,,,7.430000000000007,,,,,0,0,0,88,1,,,0,,1,0
L-N16000496,2025-03,,,,,,,0.0,16.067390062821243,23.7,-7.632609937178756,0.8999999999999986,,,68.78999999999996,,,,,0,0,0,88,1,,,,,0,0
L-N16000496,2025-04,,,,,,,0.0,16.722444317532837,24.2,-7.4775556824671625,0.5,2.3000000000000007,,11.470000000000027,87.69,,0.7666666666666669,,0,0,0,88,1,,,,,0,0
L-N16000496,2025-05,,,,,,,0.0,16.9137635636779,24.7,-7.786236436322099,0.5,1.8999999999999986,,3.3500000000000227,83.61000000000001,,0.6333333333333329,,0,0,0,88,1,,,,,0,0
L-N16000499,2025-01,,,,,,,0.0,77.20600414078675,73.5,3.706004140786746,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000499,2025-02,,,,,,,0.0,77.20600414078675,78.0,-0.7939958592132541,4.5,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000499,2025-03,,,,,,,0.0,77.20652173913044,82.4,-5.193478260869568,4.400000000000006,,,0.010000000000218279,,,,,0,0,0,88,1,,,0,,1,0
L-N16000499,2025-04,,,,,,,0.0,77.20703933747411,85.3,-8.092960662525883,2.8999999999999915,11.799999999999997,,0.009999999999990905,0.020000000000209184,,3.9333333333333322,,0,0,0,88,1,,,,,0,0
L-N16000499,2025-05,,,,,,,0.0,77.2075569358178,92.6,-15.392443064182189,7.299999999999997,14.599999999999994,,0.009999999999990905,0.03000000000020009,,4.8666666666666645,,0,0,0,88,1,,,,,0,0
L-N16000499,2025-06,,,,,,,0.0,77.54710144927536,94.3,-16.752898550724638,1.7000000000000028,11.899999999999991,,6.559999999999945,6.579999999999927,,3.9666666666666637,,0,0,0,88,1,,,,,0,0
L-N16000500,2025-01,PETROLEUM,,,,,,0.0,64.86282852457563,63.0,1.862828524575633,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000500,2025-02,PETROLEUM,,,,,,0.0,64.86282852457563,67.0,-2.137171475424367,4.0,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000500,2025-03,,,,,,,0.0,69.01416773774173,71.0,-1.9858322622582705,4.0,,,28.099999999999966,,,,,0,0,0,88,1,,,0,,1,0
L-N16000500,2025-04,PETROLEUM,,,,,,0.0,70.67765811283961,74.0,-3.322341887160391,3.0,11.0,,11.260000000000048,39.360000000000014,,3.6666666666666665,,0,0,0,88,1,,,,,0,0
L-N16000500,2025-05,,,,,,,0.0,73.17289367548642,75.0,-1.8271063245135792,1.0,8.0,,16.889999999999986,56.25,,2.6666666666666665,,0,0,0,88,1,,,,,0,0
L-N16000500,2025-06,PETROLEUM,,,,,,0.0,74.39170323095333,76.0,-1.6082967690466745,1.0,5.0,,8.25,36.400000000000034,,1.6666666666666667,,0,0,0,88,1,,,,,0,0
L-N16000502,2025-01,PETROLEUM,,,,,,0.0,92.5997603907474,99.8,-7.200239609252591,,,,,,,,,0,0,0,88,1,,,,,0,0
L-N16000502,2025-02,PETROLEUM,,,,,,0.0,93.4445366018493,100.0,-6.555463398150707,0.20000000000000284,,,2.75,,,,,1,0,0,88,1,,,,,0,0
L-N16000507,2025-01,,,,,,,0.0,34.25925925925926,61.5,-27.24074074074074,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000507,2025-02,,,,,,,0.0,35.54074074074074,66.1,-30.559259259259257,4.599999999999994,,,5.189999999999998,,,,,0,0,0,88,1,,,0,,1,0
L-N16000507,2025-03,,,,,,,0.0,41.98271604938272,70.0,-28.017283950617283,3.9000000000000057,,,26.090000000000003,,,,,0,0,0,88,1,,,0,,1,0
L-N16000507,2025-04,,,,,,,0.0,42.992592592592594,75.7,-32.70740740740741,5.700000000000003,14.200000000000003,,4.090000000000003,35.370000000000005,,4.733333333333334,,0,0,0,88,1,,,,,0,0
L-N16000507,2025-05,,,,,,,0.0,44.69135802469136,78.2,-33.50864197530864,2.5,12.100000000000009,,6.8799999999999955,37.06,,4.033333333333336,,0,0,0,88,1,,,,,0,0
L-N16000507,2025-06,,,,,,,0.0,46.864197530864196,81.5,-34.635802469135804,3.299999999999997,11.5,,8.800000000000011,19.77000000000001,,3.8333333333333335,,0,0,0,88,1,,,,,0,0
L-N16000508,2025-01,PETROLEUM,,,,,,0.0,22.29083248910544,73.2,-50.90916751089456,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000508,2025-02,PETROLEUM,,,,,,0.0,23.271744898451445,75.1,-51.82825510154855,1.8999999999999915,,,6.099999999999994,,,,,0,0,0,88,1,,,0,,1,0
L-N16000508,2025-03,,,,,,,0.0,24.751153778120827,77.1,-52.34884622187917,2.0,,,9.199999999999989,,,,,0,0,0,88,1,,,0,,1,0
L-N16000508,2025-04,PETROLEUM,,,,,,0.0,26.79016514705646,78.3,-51.50983485294354,1.2000000000000028,5.099999999999994,,12.680000000000007,27.97999999999999,,1.6999999999999982,,0,0,0,88,1,,,,,0,0
L-N16000508,2025-05,PETROLEUM,,,,,,0.0,27.095695241770787,81.5,-54.404304758229216,3.200000000000003,6.400000000000006,,1.9000000000000057,23.78,,2.133333333333335,,0,0,0,88,1,,,,,0,0
L-N16000508,2025-06,PETROLEUM,,,,,,0.0,28.959428819528195,82.5,-53.5405711804718,1.0,5.400000000000006,,11.590000000000003,26.170000000000016,,1.8000000000000018,,0,0,0,88,1,,,,,0,0
L-N16000535,2025-01,,,,,,,0.0,0.11917098445595854,14.0,-13.880829015544041,,,,,,,,,0,0,0,88,1,,,0,,1,0
L-N16000535,2025-02,,,,,,,0.0,0.11917098445595854,15.0,-14.880829015544041,1.0,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
L-N16000535,2025-03,,,,,,,0.0,0.19689119170984457,16.0,-15.803108808290155,1.0,,,0.15,,,,,0,0,0,88,1,,,0,,1,0
L-N16000535,2025-04,,,,,,,0.0,0.19689119170984457,19.0,-18.803108808290155,3.0,5.0,,0.0,0.15,,1.6666666666666667,,0,0,0,88,1,,,,,0,0
L-N16000535,2025-05,,,,,,,0.0,0.19689119170984457,23.0,-22.803108808290155,4.0,8.0,,0.0,0.15,,2.6666666666666665,,0,0,0,88,1,,,,,0,0
