canonical_project_id,paimana_project_code,legacy_ocms_code,identity_source,identity_confidence,collision_flag
P-618635,618635,N24001818,PAIMANA_ID,0.98,0
P-618636,618636,,PAIMANA_ID,1.0,0
P-618637,618637,N24001804,PAIMANA_ID,0.98,0
P-618638,618638,,PAIMANA_ID,1.0,0
P-618639,618639,N24001611,PAIMANA_ID,0.98,0
P-618640,618640,,PAIMANA_ID,1.0,0
P-618641,618641,,PAIMANA_ID,1.0,0
P-618642,618642,N24001595,PAIMANA_ID,0.98,0
P-618644,618644,N24001854,PAIMANA_ID,0.98,0
P-618645,618645,N24002056,PAIMANA_ID,0.98,0
P-618647,618647,N24002091,PAIMANA_ID,0.98,0
P-618649,618649,,PAIMANA_ID,1.0,0
P-618650,618650,,PAIMANA_ID,1.0,0
P-618651,618651,,PAIMANA_ID,1.0,0
P-618652,618652,,PAIMANA_ID,1.0,0
P-618653,618653,,PAIMANA_ID,1.0,0
P-618654,618654,N24001967,PAIMANA_ID,0.98,0
P-618655,618655,,PAIMANA_ID,1.0,0
P-618661,618661,,PAIMANA_ID,1.0,0
P-618662,618662,,PAIMANA_ID,1.0,0
P-618663,618663,N24002077,PAIMANA_ID,0.98,0
P-618664,618664,N24001614,PAIMANA_ID,0.98,0
P-618665,618665,N24001615,PAIMANA_ID,0.98,0
P-618666,618666,,PAIMANA_ID,1.0,0
P-618667,618667,,PAIMANA_ID,1.0,0
P-618668,618668,,PAIMANA_ID,1.0,0
P-618669,618669,,PAIMANA_ID,1.0,0
P-618671,618671,,PAIMANA_ID,1.0,0
P-618672,618672,,PAIMANA_ID,1.0,0
P-618673,618673,N24001593,PAIMANA_ID,0.98,0
P-618674,618674,N24001588,PAIMANA_ID,0.98,0
P-618675,618675,N24002017,PAIMANA_ID,0.98,0
P-618676,618676,N24001669,PAIMANA_ID,0.98,0
P-618677,618677,N24001667,PAIMANA_ID,0.98,0
P-618678,618678,N24001678,PAIMANA_ID,0.98,0
P-618680,618680,N24001665,PAIMANA_ID,0.98,0
P-618681,618681,N24001838,PAIMANA_ID,0.98,0
P-618682,618682,,PAIMANA_ID,1.0,0
P-618684,618684,,PAIMANA_ID,1.0,0
P-618685,618685,,PAIMANA_ID,1.0,0
P-618686,618686,,PAIMANA_ID,1.0,0
P-618687,618687,N24002068,PAIMANA_ID,0.98,0
P-618688,618688,,PAIMANA_ID,1.0,0
P-618689,618689,N24001746,PAIMANA_ID,0.98,0
P-618690,618690,,PAIMANA_ID,1.0,0
P-618691,618691,,PAIMANA_ID,1.0,0
P-618692,618692,,PAIMANA_ID,1.0,0
P-618693,618693,N24000656,PAIMANA_ID,0.98,0
P-618694,618694,N24001766,PAIMANA_ID,0.98,0
P-618695,618695,N24001762,PAIMANA_ID,0.98,0
P-618696,618696,,PAIMANA_ID,1.0,0
P-618697,618697,,PAIMANA_ID,1.0,0
P-618698,618698,,PAIMANA_ID,1.0,0
P-618699,618699,,PAIMANA_ID,1.0,0
P-618700,618700,N24001824,PAIMANA_ID,0.98,0
P-618701,618701,N24002067,PAIMANA_ID,0.98,0
P-618702,618702,N24001425,PAIMANA_ID,0.98,0
P-618704,618704,,PAIMANA_ID,1.0,0
P-618705,618705,,PAIMANA_ID,1.0,0
P-618706,618706,,PAIMANA_ID,1.0,0
P-618707,618707,,PAIMANA_ID,1.0,0
P-618708,618708,N24002074,PAIMANA_ID,0.98,0
P-618709,618709,N24001989,PAIMANA_ID,0.98,0
P-618710,618710,N24001830,PAIMANA_ID,0.98,0
P-618711,618711,N24001629,PAIMANA_ID,0.98,0
P-618712,618712,N24001841,PAIMANA_ID,0.98,0
P-618713,618713,N24001846,PAIMANA_ID,0.98,0
P-618714,618714,N24001845,PAIMANA_ID,0.98,0
P-618715,618715,N24001844,PAIMANA_ID,0.98,0
P-618716,618716,N24001843,PAIMANA_ID,0.98,0
P-618717,618717,N24001842,PAIMANA_ID,0.98,0
P-618718,618718,,PAIMANA_ID,1.0,0
P-618719,618719,N24001848,PAIMANA_ID,0.98,0
P-618720,618720,N24001847,PAIMANA_ID,0.98,0
P-618721,618721,N24002123,PAIMANA_ID,0.98,0
P-618722,618722,N24002036,PAIMANA_ID,0.98,0
P-618723,618723,N24002040,PAIMANA_ID,0.98,0
P-618724,618724,,PAIMANA_ID,1.0,0
P-618725,618725,,PAIMANA_ID,1.0,0
P-618726,618726,,PAIMANA_ID,1.0,0
P-618727,618727,,PAIMANA_ID,1.0,0
P-618728,618728,,PAIMANA_ID,1.0,0
P-618734,618734,,PAIMANA_ID,1.0,0
P-618735,618735,N24001759,PAIMANA_ID,0.98,0
P-618736,618736,,PAIMANA_ID,1.0,0
P-618737,618737,,PAIMANA_ID,1.0,0
P-618738,618738,N24002062,PAIMANA_ID,0.98,0
P-618739,618739,N24002065,PAIMANA_ID,0.98,0
P-618740,618740,N24002066,PAIMANA_ID,0.98,0
P-618741,618741,N24001697,PAIMANA_ID,0.98,0
P-618742,618742,,PAIMANA_ID,1.0,0
P-618743,618743,,PAIMANA_ID,1.0,0
P-618744,618744,N24002084,PAIMANA_ID,0.98,0
P-618745,618745,N24002114,PAIMANA_ID,0.98,0
P-618746,618746,N24001482,PAIMANA_ID,0.98,0
P-618747,618747,N24001484,PAIMANA_ID,0.98,0
P-618748,618748,N24001476,PAIMANA_ID,0.98,0
P-618749,618749,N24001477,PAIMANA_ID,0.98,0
P-618751,618751,N24001921,PAIMANA_ID,0.98,0
P-618754,618754,,PAIMANA_ID,1.0,0
P-618755,618755,,PAIMANA_ID,1.0,0
P-618756,618756,N24001605,PAIMANA_ID,0.98,0
P-618757,618757,,PAIMANA_ID,1.0,0
P-618758,618758,,PAIMANA_ID,1.0,0
P-618759,618759,N24001849,PAIMANA_ID,0.98,0
P-618760,618760,N24001638,PAIMANA_ID,0.98,0
P-618761,618761,N24001754,PAIMANA_ID,0.98,0
P-618762,618762,,PAIMANA_ID,1.0,0
P-618764,618764,N24001639,PAIMANA_ID,0.98,0
P-618765,618765,N24002083,PAIMANA_ID,0.98,0
P-618766,618766,,PAIMANA_ID,1.0,0
P-618768,618768,,PAIMANA_ID,1.0,0
P-618769,618769,,PAIMANA_ID,1.0,0
P-618770,618770,N24001729,PAIMANA_ID,0.98,0
P-618771,618771,N24001820,PAIMANA_ID,0.98,0
P-618772,618772,N24001988,PAIMANA_ID,0.98,0
P-618773,618773,,PAIMANA_ID,1.0,0
P-618774,618774,N24001712,PAIMANA_ID,0.98,0
P-618775,618775,,PAIMANA_ID,1.0,0
P-618776,618776,,PAIMANA_ID,1.0,0
P-618777,618777,N24001986,PAIMANA_ID,0.98,0
P-618778,618778,N24001823,PAIMANA_ID,0.98,0
P-618779,618779,N24001795,PAIMANA_ID,0.98,0
P-618782,618782,,PAIMANA_ID,1.0,0
P-618783,618783,,PAIMANA_ID,1.0,0
P-618784,618784,,PAIMANA_ID,1.0,0
P-618785,618785,N24001630,PAIMANA_ID,0.98,0
P-618786,618786,,PAIMANA_ID,1.0,0
P-618787,618787,N24001785,PAIMANA_ID,0.98,0
P-618788,618788,N24002043,PAIMANA_ID,0.98,0
P-618789,618789,N24001631,PAIMANA_ID,0.98,0
P-618790,618790,,PAIMANA_ID,1.0,0
P-618791,618791,,PAIMANA_ID,1.0,0
P-618792,618792,N24002042,PAIMANA_ID,0.98,0
P-618793,618793,,PAIMANA_ID,1.0,0
P-618794,618794,N24001644,PAIMANA_ID,0.98,0
P-618795,618795,N24001642,PAIMANA_ID,0.98,0
P-618796,618796,N24000795,PAIMANA_ID,0.98,0
P-618797,618797,,PAIMANA_ID,1.0,0
P-618798,618798,N24002095,PAIMANA_ID,0.98,0
P-618799,618799,N24001599,PAIMANA_ID,0.98,0
P-618800,618800,N24002109,PAIMANA_ID,0.98,0
P-618801,618801,N24002110,PAIMANA_ID,0.98,0
P-618803,618803,N24001856,PAIMANA_ID,0.98,0
P-618804,618804,N24000811,PAIMANA_ID,0.98,0
P-618805,618805,,PAIMANA_ID,1.0,0
P-618806,618806,,PAIMANA_ID,1.0,0
P-618807,618807,N24001979,PAIMANA_ID,0.98,0
P-618808,618808,,PAIMANA_ID,1.0,0
P-618809,618809,N24002101,PAIMANA_ID,0.98,0
P-618810,618810,N24002100,PAIMANA_ID,0.98,0
P-618811,618811,,PAIMANA_ID,1.0,0
P-618812,618812,,PAIMANA_ID,1.0,0
P-618813,618813,,PAIMANA_ID,1.0,0
P-618814,618814,,PAIMANA_ID,1.0,0
P-618815,618815,,PAIMANA_ID,1.0,0
P-618816,618816,,PAIMANA_ID,1.0,0
P-618817,618817,,PAIMANA_ID,1.0,0
P-618818,618818,,PAIMANA_ID,1.0,0
P-618819,618819,N24001647,PAIMANA_ID,1.0,0
P-618820,618820,N24002079,PAIMANA_ID,0.98,0
P-618821,618821,N24002080,PAIMANA_ID,0.98,0
P-618822,618822,,PAIMANA_ID,1.0,0
P-618823,618823,,PAIMANA_ID,1.0,0
P-618824,618824,,PAIMANA_ID,1.0,0
P-618825,618825,N24001750,PAIMANA_ID,0.98,0
P-618826,618826,N24001980,PAIMANA_ID,0.98,0
P-618827,618827,N24001983,PAIMANA_ID,0.98,0
P-618828,618828,N24002053,PAIMANA_ID,0.98,0
P-618829,618829,N24001590,PAIMANA_ID,1.0,0
P-618830,618830,N24002054,PAIMANA_ID,0.98,0
P-618831,618831,,PAIMANA_ID,1.0,0
P-618832,618832,,PAIMANA_ID,1.0,0
P-618833,618833,N24000592,PAIMANA_ID,0.98,0
P-618834,618834,N24001827,PAIMANA_ID,0.98,0
P-618835,618835,N24001792,PAIMANA_ID,1.0,0
P-618836,618836,N24001834,PAIMANA_ID,0.98,0
P-618837,618837,N24001835,PAIMANA_ID,0.98,0
P-618838,618838,N24001558,PAIMANA_ID,0.98,0
P-618839,618839,N24000696,PAIMANA_ID,0.98,0
P-618840,618840,N24000480,PAIMANA_ID,0.98,0
P-618841,618841,N24001699,PAIMANA_ID,0.98,0
P-618843,618843,,PAIMANA_ID,1.0,0
P-618844,618844,,PAIMANA_ID,1.0,0
P-618845,618845,N24001429,PAIMANA_ID,0.98,0
P-618846,618846,,PAIMANA_ID,1.0,0
P-618847,618847,N24001431,PAIMANA_ID,0.98,0
P-618848,618848,,PAIMANA_ID,1.0,0
P-618849,618849,N24001809,PAIMANA_ID,0.98,0
P-618850,618850,N24000613,PAIMANA_ID,0.98,0
P-618851,618851,,PAIMANA_ID,1.0,0
P-618852,618852,N24001810,PAIMANA_ID,0.98,0
P-618853,618853,,PAIMANA_ID,1.0,0
P-618854,618854,N24001306,PAIMANA_ID,0.98,0
P-618855,618855,N24001727,PAIMANA_ID,0.98,0
P-618856,618856,N24002094,PAIMANA_ID,0.98,0
P-618858,618858,,PAIMANA_ID,1.0,0
P-618859,618859,N24001732,PAIMANA_ID,0.98,0
P-618861,618861,N24001709,PAIMANA_ID,0.98,0
P-618862,618862,,PAIMANA_ID,1.0,0
P-618863,618863,,PAIMANA_ID,1.0,0
P-618864,618864,N24001851,PAIMANA_ID,0.98,0
P-618865,618865,N24001730,PAIMANA_ID,0.98,0
P-618866,618866,,PAIMANA_ID,1.0,0
P-618867,618867,,PAIMANA_ID,1.0,0
P-618868,618868,,PAIMANA_ID,1.0,0
P-618869,618869,,PAIMANA_ID,1.0,0
P-618870,618870,,PAIMANA_ID,1.0,0
P-618871,618871,,PAIMANA_ID,1.0,0
P-618872,618872,,PAIMANA_ID,1.0,0
P-618873,618873,,PAIMANA_ID,1.0,0
P-618874,618874,,PAIMANA_ID,1.0,0
P-618875,618875,,PAIMANA_ID,1.0,0
P-618876,618876,,PAIMANA_ID,1.0,0
P-618878,618878,N24002050,PAIMANA_ID,0.98,0
P-618879,618879,,PAIMANA_ID,1.0,0
P-618880,618880,,PAIMANA_ID,1.0,0
P-618881,618881,,PAIMANA_ID,1.0,0
P-618882,618882,,PAIMANA_ID,1.0,0
P-618883,618883,N24002086,PAIMANA_ID,0.98,0
P-618884,618884,N24002087,PAIMANA_ID,0.98,0
P-618885,618885,N24002089,PAIMANA_ID,0.98,0
P-618886,618886,,PAIMANA_ID,1.0,0
P-618887,618887,N24001687,PAIMANA_ID,0.98,0
P-618888,618888,N24002052,PAIMANA_ID,0.98,0
P-618889,618889,N24001808,PAIMANA_ID,0.98,0
P-618890,618890,N24002051,PAIMANA_ID,0.98,0
P-618891,618891,,PAIMANA_ID,1.0,0
P-618893,618893,,PAIMANA_ID,1.0,0
P-618894,618894,N24001602,PAIMANA_ID,0.98,0
P-618895,618895,N24001601,PAIMANA_ID,0.98,0
P-618896,618896,N24001680,PAIMANA_ID,0.98,0
P-618897,618897,N24000708,PAIMANA_ID,0.98,0
P-618898,618898,,PAIMANA_ID,1.0,0
P-618899,618899,,PAIMANA_ID,1.0,0
P-618901,618901,,PAIMANA_ID,1.0,0
P-618902,618902,N24000723,PAIMANA_ID,0.98,0
P-618903,618903,N24000665,PAIMANA_ID,0.98,0
P-618904,618904,N24000187,PAIMANA_ID,0.98,0
P-618905,618905,,PAIMANA_ID,1.0,0
P-618906,618906,N24001643,PAIMANA_ID,0.98,0
P-618907,618907,,PAIMANA_ID,1.0,0
P-618908,618908,N24002081,PAIMANA_ID,0.98,0
P-618909,618909,N24000788,PAIMANA_ID,0.98,0
P-618910,618910,N24001749,PAIMANA_ID,0.98,0
P-618911,618911,N24002090,PAIMANA_ID,0.98,0
P-618912,618912,,PAIMANA_ID,1.0,0
P-618913,618913,N24000739,PAIMANA_ID,0.98,0
P-618914,618914,,PAIMANA_ID,1.0,0
P-618915,618915,N24001304,PAIMANA_ID,0.98,0
P-618916,618916,N24001305,PAIMANA_ID,0.98,0
P-618917,618917,,PAIMANA_ID,1.0,0
P-618919,618919,N24001984,PAIMANA_ID,0.98,0
P-618920,618920,,PAIMANA_ID,1.0,0
P-618921,618921,N24002049,PAIMANA_ID,0.98,0
P-618922,618922,,PAIMANA_ID,1.0,0
P-618923,618923,,PAIMANA_ID,1.0,0
P-618924,618924,,PAIMANA_ID,1.0,0
P-618925,618925,N24001738,PAIMANA_ID,0.98,0
P-618926,618926,,PAIMANA_ID,1.0,0
P-618927,618927,,PAIMANA_ID,1.0,0
P-618928,618928,N24002093,PAIMANA_ID,0.98,0
P-618929,618929,,PAIMANA_ID,1.0,0
P-618930,618930,,PAIMANA_ID,1.0,0
P-618931,618931,,PAIMANA_ID,1.0,0
P-618932,618932,,PAIMANA_ID,1.0,0
P-618933,618933,,PAIMANA_ID,1.0,0
P-618934,618934,,PAIMANA_ID,1.0,0
P-618935,618935,N24002044,PAIMANA_ID,0.98,0
P-618936,618936,N24001635,PAIMANA_ID,0.98,0
P-618937,618937,N24001799,PAIMANA_ID,0.98,0
P-618938,618938,N24001796,PAIMANA_ID,0.98,0
P-618939,618939,,PAIMANA_ID,1.0,0
P-618941,618941,,PAIMANA_ID,1.0,0
P-618942,618942,N24001677,PAIMANA_ID,0.98,0
P-618943,618943,,PAIMANA_ID,1.0,0
P-618944,618944,,PAIMANA_ID,1.0,0
P-618945,618945,N24001522,PAIMANA_ID,0.98,0
P-618946,618946,N24002057,PAIMANA_ID,0.98,0
P-618947,618947,N24001596,PAIMANA_ID,0.98,0
P-618948,618948,,PAIMANA_ID,1.0,0
P-618949,618949,N24002055,PAIMANA_ID,0.98,0
P-618950,618950,,PAIMANA_ID,1.0,0
P-618951,618951,N24001589,PAIMANA_ID,0.98,0
P-618952,618952,N24000714,PAIMANA_ID,0.98,0
P-618953,618953,N24001371,PAIMANA_ID,0.98,0
P-618954,618954,,PAIMANA_ID,1.0,0
P-618955,618955,N24000813,PAIMANA_ID,0.98,0
P-618956,618956,,PAIMANA_ID,1.0,0
P-618957,618957,,PAIMANA_ID,1.0,0
P-618958,618958,,PAIMANA_ID,1.0,0
P-618959,618959,N24002106,PAIMANA_ID,0.98,0
P-618960,618960,N24002105,PAIMANA_ID,0.98,0
P-618961,618961,,PAIMANA_ID,1.0,0
P-618962,618962,,PAIMANA_ID,1.0,0
P-618963,618963,,PAIMANA_ID,1.0,0
P-618964,618964,,PAIMANA_ID,1.0,0
P-618966,618966,,PAIMANA_ID,1.0,0
P-618967,618967,,PAIMANA_ID,1.0,0
P-618968,618968,N24001735,PAIMANA_ID,0.98,0
P-618969,618969,N24001628,PAIMANA_ID,0.98,0
P-618970,618970,N24001734,PAIMANA_ID,0.98,0
P-618971,618971,,PAIMANA_ID,1.0,0
P-618972,618972,,PAIMANA_ID,1.0,0
P-618976,618976,,PAIMANA_ID,1.0,0
P-618977,618977,,PAIMANA_ID,1.0,0
P-618978,618978,,PAIMANA_ID,1.0,0
P-618981,618981,,PAIMANA_ID,1.0,0
P-618982,618982,,PAIMANA_ID,1.0,0
P-618985,618985,,PAIMANA_ID,1.0,0
P-618986,618986,,PAIMANA_ID,1.0,0
P-618991,618991,,PAIMANA_ID,1.0,0
P-618992,618992,,PAIMANA_ID,1.0,0
P-618995,618995,,PAIMANA_ID,1.0,0
P-619003,619003,N24000852,PAIMANA_ID,0.98,0
P-619004,619004,,PAIMANA_ID,1.0,0
P-619005,619005,,PAIMANA_ID,1.0,0
P-619007,619007,,PAIMANA_ID,1.0,0
P-619008,619008,,PAIMANA_ID,1.0,0
P-619009,619009,,PAIMANA_ID,1.0,0
P-619010,619010,N24002027,PAIMANA_ID,0.98,0
P-619013,619013,N24000320,PAIMANA_ID,1.0,0
P-619014,619014,,PAIMANA_ID,1.0,0
P-619022,619022,,PAIMANA_ID,1.0,0
P-619024,619024,,PAIMANA_ID,1.0,0
P-619025,619025,,PAIMANA_ID,1.0,0
P-619026,619026,,PAIMANA_ID,1.0,0
P-619027,619027,,PAIMANA_ID,1.0,0
P-619028,619028,,PAIMANA_ID,1.0,0
P-619029,619029,,PAIMANA_ID,1.0,0
P-619030,619030,,PAIMANA_ID,1.0,0
P-619031,619031,,PAIMANA_ID,1.0,0
P-619032,619032,,PAIMANA_ID,1.0,0
P-619033,619033,,PAIMANA_ID,1.0,0
P-619038,619038,N24001396,PAIMANA_ID,0.98,0
P-619042,619042,N24001907,PAIMANA_ID,0.98,0
P-619045,619045,,PAIMANA_ID,1.0,0
P-619049,619049,,PAIMANA_ID,1.0,0
P-619051,619051,,PAIMANA_ID,1.0,0
P-619052,619052,,PAIMANA_ID,1.0,0
P-619053,619053,,PAIMANA_ID,1.0,0
P-619054,619054,,PAIMANA_ID,1.0,0
P-619055,619055,,PAIMANA_ID,1.0,0
P-619056,619056,,PAIMANA_ID,1.0,0
P-619057,619057,N24002129,PAIMANA_ID,0.98,0
P-619059,619059,N24000765,PAIMANA_ID,0.98,0
P-619060,619060,N24000320,PAIMANA_ID,0.98,0
P-619063,619063,N24001557,PAIMANA_ID,0.98,0
P-619064,619064,N24001786,PAIMANA_ID,0.98,0
P-619065,619065,,PAIMANA_ID,1.0,0
P-619066,619066,N24001551,PAIMANA_ID,0.98,0
P-619067,619067,,PAIMANA_ID,1.0,0
P-619068,619068,N24002048,PAIMANA_ID,0.98,0
P-619069,619069,,PAIMANA_ID,1.0,0
P-619070,619070,,PAIMANA_ID,1.0,0
P-619071,619071,N24001681,PAIMANA_ID,0.98,0
P-619072,619072,N24001674,PAIMANA_ID,0.98,0
P-619073,619073,,PAIMANA_ID,1.0,0
P-619074,619074,,PAIMANA_ID,1.0,0
P-619075,619075,,PAIMANA_ID,1.0,0
P-619076,619076,,PAIMANA_ID,1.0,0
P-619077,619077,,PAIMANA_ID,1.0,0
P-619078,619078,N24000726,PAIMANA_ID,0.98,0
P-619080,619080,,PAIMANA_ID,1.0,0
P-619083,619083,,PAIMANA_ID,1.0,0
P-619084,619084,,PAIMANA_ID,1.0,0
P-619086,619086,,PAIMANA_ID,1.0,0
P-619087,619087,N24002035,PAIMANA_ID,0.98,0
P-619089,619089,N24001547,PAIMANA_ID,0.98,0
P-619090,619090,N24001781,PAIMANA_ID,0.98,0
P-619092,619092,,PAIMANA_ID,1.0,0
P-619093,619093,,PAIMANA_ID,1.0,0
P-619094,619094,N24001694,PAIMANA_ID,0.98,0
P-619095,619095,N24001607,PAIMANA_ID,0.98,0
P-619096,619096,N24000462,PAIMANA_ID,0.98,0
P-619097,619097,,PAIMANA_ID,1.0,0
P-619098,619098,N24000784,PAIMANA_ID,0.98,0
P-619099,619099,,PAIMANA_ID,1.0,0
P-619100,619100,,PAIMANA_ID,1.0,0
P-619101,619101,,PAIMANA_ID,1.0,0
P-619102,619102,,PAIMANA_ID,1.0,0
P-619103,619103,,PAIMANA_ID,1.0,0
P-619104,619104,,PAIMANA_ID,1.0,0
P-619105,619105,,PAIMANA_ID,1.0,0
P-619106,619106,,PAIMANA_ID,1.0,0
P-619107,619107,,PAIMANA_ID,1.0,0
P-619108,619108,,PAIMANA_ID,1.0,0
P-619109,619109,N24001668,PAIMANA_ID,0.98,0
P-619111,619111,N24001837,PAIMANA_ID,0.98,0
P-619112,619112,N24001836,PAIMANA_ID,0.98,0
P-619113,619113,,PAIMANA_ID,1.0,0
P-619114,619114,,PAIMANA_ID,1.0,0
P-619115,619115,,PAIMANA_ID,1.0,0
P-619117,619117,,PAIMANA_ID,1.0,0
P-619118,619118,N24000619,PAIMANA_ID,0.98,0
P-619119,619119,N24000715,PAIMANA_ID,0.98,0
P-619120,619120,,PAIMANA_ID,1.0,0
P-619121,619121,,PAIMANA_ID,1.0,0
P-619122,619122,N24001771,PAIMANA_ID,0.98,0
P-619123,619123,N24002122,PAIMANA_ID,0.98,0
P-619124,619124,N24002124,PAIMANA_ID,0.98,0
P-619125,619125,N24002126,PAIMANA_ID,0.98,0
P-619126,619126,N24002125,PAIMANA_ID,0.98,0
P-619127,619127,,PAIMANA_ID,1.0,0
P-619128,619128,N24001483,PAIMANA_ID,0.98,0
P-619129,619129,N24001721,PAIMANA_ID,0.98,0
P-619130,619130,N24002111,PAIMANA_ID,0.98,0
P-619131,619131,N24000826,PAIMANA_ID,0.98,0
P-619132,619132,N24001774,PAIMANA_ID,0.98,0
P-619134,619134,N24002098,PAIMANA_ID,0.98,0
P-619136,619136,,PAIMANA_ID,1.0,0
P-619137,619137,,PAIMANA_ID,1.0,0
P-619138,619138,N24001682,PAIMANA_ID,0.98,0
P-619139,619139,,PAIMANA_ID,1.0,0
P-619140,619140,N24001981,PAIMANA_ID,0.98,0
P-619141,619141,N24002033,PAIMANA_ID,0.98,0
P-619142,619142,,PAIMANA_ID,1.0,0
P-619143,619143,,PAIMANA_ID,1.0,0
P-619144,619144,,PAIMANA_ID,1.0,0
P-619145,619145,,PAIMANA_ID,1.0,0
P-619146,619146,N24000569,PAIMANA_ID,0.98,0
P-619147,619147,N24001793,PAIMANA_ID,0.98,0
P-619148,619148,,PAIMANA_ID,1.0,0
P-619149,619149,N24001495,PAIMANA_ID,0.98,0
P-619150,619150,,PAIMANA_ID,1.0,0
P-619152,619152,N24000507,PAIMANA_ID,0.98,0
P-619153,619153,N24001812,PAIMANA_ID,0.98,0
P-619154,619154,,PAIMANA_ID,1.0,0
P-619155,619155,N24001526,PAIMANA_ID,0.98,0
P-619157,619157,N24000734,PAIMANA_ID,0.98,0
P-619158,619158,N24000733,PAIMANA_ID,0.98,0
P-619160,619160,,PAIMANA_ID,1.0,0
P-619161,619161,,PAIMANA_ID,1.0,0
P-619162,619162,N24001753,PAIMANA_ID,0.98,0
P-619163,619163,N24001502,PAIMANA_ID,0.98,0
P-619164,619164,,PAIMANA_ID,1.0,0
P-619165,619165,,PAIMANA_ID,1.0,0
P-619166,619166,,PAIMANA_ID,1.0,0
P-619167,619167,,PAIMANA_ID,1.0,0
P-619168,619168,N24001733,PAIMANA_ID,0.98,0
P-619171,619171,,PAIMANA_ID,1.0,0
P-619172,619172,,PAIMANA_ID,1.0,0
P-619181,619181,,PAIMANA_ID,1.0,0
P-619183,619183,,PAIMANA_ID,1.0,0
P-619184,619184,,PAIMANA_ID,1.0,0
P-619185,619185,,PAIMANA_ID,1.0,0
P-619186,619186,,PAIMANA_ID,1.0,0
P-619187,619187,,PAIMANA_ID,1.0,0
P-619191,619191,,PAIMANA_ID,1.0,0
P-619193,619193,,PAIMANA_ID,1.0,0
P-619196,619196,,PAIMANA_ID,1.0,0
P-619197,619197,,PAIMANA_ID,1.0,0
P-619198,619198,,PAIMANA_ID,1.0,0
P-619199,619199,,PAIMANA_ID,1.0,0
P-619200,619200,,PAIMANA_ID,1.0,0
P-619201,619201,,PAIMANA_ID,1.0,0
P-619202,619202,,PAIMANA_ID,1.0,0
P-619203,619203,,PAIMANA_ID,1.0,0
P-619205,619205,,PAIMANA_ID,1.0,0
P-619206,619206,,PAIMANA_ID,1.0,0
P-619207,619207,,PAIMANA_ID,1.0,0
P-619208,619208,,PAIMANA_ID,1.0,0
P-619209,619209,,PAIMANA_ID,1.0,0
P-619210,619210,,PAIMANA_ID,1.0,0
P-619211,619211,,PAIMANA_ID,1.0,0
P-619212,619212,,PAIMANA_ID,1.0,0
P-619213,619213,,PAIMANA_ID,1.0,0
P-619214,619214,,PAIMANA_ID,1.0,0
P-619215,619215,,PAIMANA_ID,1.0,0
P-619216,619216,,PAIMANA_ID,1.0,0
P-619217,619217,,PAIMANA_ID,1.0,0
P-619218,619218,,PAIMANA_ID,1.0,0
P-619219,619219,,PAIMANA_ID,1.0,0
P-619220,619220,,PAIMANA_ID,1.0,0
P-619222,619222,,PAIMANA_ID,1.0,0
P-619223,619223,,PAIMANA_ID,1.0,0
P-619224,619224,,PAIMANA_ID,1.0,0
P-619225,619225,,PAIMANA_ID,1.0,0
P-619226,619226,,PAIMANA_ID,1.0,0
P-619227,619227,,PAIMANA_ID,1.0,0
P-619228,619228,,PAIMANA_ID,1.0,0
P-619251,619251,,PAIMANA_ID,1.0,0
P-619253,619253,,PAIMANA_ID,1.0,0
P-619289,619289,,PAIMANA_ID,1.0,0
P-619291,619291,,PAIMANA_ID,1.0,0
P-619292,619292,,PAIMANA_ID,1.0,0
P-619293,619293,,PAIMANA_ID,1.0,0
P-619294,619294,,PAIMANA_ID,1.0,0
P-619295,619295,,PAIMANA_ID,1.0,0
P-619301,619301,,PAIMANA_ID,1.0,0
P-619305,619305,,PAIMANA_ID,1.0,0
P-619306,619306,,PAIMANA_ID,1.0,0
P-619307,619307,,PAIMANA_ID,1.0,0
P-619308,619308,,PAIMANA_ID,1.0,0
P-619311,619311,,PAIMANA_ID,1.0,0
P-619312,619312,,PAIMANA_ID,1.0,0
P-619313,619313,,PAIMANA_ID,1.0,0
P-619314,619314,,PAIMANA_ID,1.0,0
P-619316,619316,,PAIMANA_ID,1.0,0
P-619317,619317,,PAIMANA_ID,1.0,0
P-619318,619318,,PAIMANA_ID,1.0,0
P-619320,619320,,PAIMANA_ID,1.0,0
P-701091,701091,,PAIMANA_ID,1.0,0
P-701101,701101,N04000082,PAIMANA_ID,0.98,0
P-701105,701105,N04000095,PAIMANA_ID,0.98,0
P-701107,701107,N04000091,PAIMANA_ID,0.98,0
P-701113,701113,N04000114,PAIMANA_ID,0.98,0
P-701121,701121,N04000103,PAIMANA_ID,0.98,0
P-701122,701122,N04000113,PAIMANA_ID,0.98,0
P-701126,701126,N04000099,PAIMANA_ID,0.98,0
P-701127,701127,N04000101,PAIMANA_ID,0.98,0
P-701128,701128,N04000104,PAIMANA_ID,0.98,0
P-701167,701167,N28000150,PAIMANA_ID,0.98,0
P-701168,701168,,PAIMANA_ID,1.0,0
P-701170,701170,,PAIMANA_ID,1.0,0
P-701171,701171,N21000031,PAIMANA_ID,0.98,0
P-701172,701172,,PAIMANA_ID,1.0,0
P-701173,701173,N21000032,PAIMANA_ID,0.98,0
P-701228,701228,N16000285,PAIMANA_ID,0.98,0
P-701263,701263,N16000513,PAIMANA_ID,0.98,0
P-701269,701269,,PAIMANA_ID,1.0,0
P-701289,701289,N16000412,PAIMANA_ID,0.98,0
