canonical_project_id,first_snapshot,last_snapshot,observed_months,calendar_span_months,coverage_pct,missing_month_count,missing_months
P-618873,2026-02,2026-04,3,3,100.0,0,
P-618874,2026-02,2026-04,3,3,100.0,0,
P-618875,2026-02,2026-04,3,3,100.0,0,
P-618876,2026-02,2026-02,1,1,100.0,0,
P-618878,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618879,2026-02,2026-04,3,3,100.0,0,
P-618880,2026-02,2026-04,3,3,100.0,0,
P-618881,2026-01,2026-04,4,4,100.0,0,
P-618882,2026-01,2026-04,4,4,100.0,0,
P-618883,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618884,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618885,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618886,2026-01,2026-04,4,4,100.0,0,
P-618887,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618888,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618889,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618890,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618891,2026-02,2026-04,3,3,100.0,0,
P-618893,2026-02,2026-04,3,3,100.0,0,
P-618894,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618895,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618896,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618897,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618898,2026-02,2026-04,3,3,100.0,0,
P-618899,2026-02,2026-04,3,3,100.0,0,
P-618901,2026-02,2026-04,3,3,100.0,0,
P-618902,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618903,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618904,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618905,2026-02,2026-04,3,3,100.0,0,
P-618906,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618907,2026-02,2026-04,3,3,100.0,0,
P-618908,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618909,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618910,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618911,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618912,2026-02,2026-04,3,3,100.0,0,
P-618913,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618914,2026-02,2026-04,3,3,100.0,0,
P-618915,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618916,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618917,2026-02,2026-04,3,3,100.0,0,
P-618919,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618920,2026-02,2026-04,3,3,100.0,0,
P-618921,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618922,2026-02,2026-04,3,3,100.0,0,
P-618923,2026-02,2026-04,3,3,100.0,0,
P-618924,2026-02,2026-04,3,3,100.0,0,
P-618925,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618926,2026-02,2026-04,3,3,100.0,0,
P-618927,2026-02,2026-04,3,3,100.0,0,
P-618928,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618929,2026-02,2026-04,3,3,100.0,0,
P-618930,2026-01,2026-04,2,4,50.0,2,2026-02;2026-03
P-618931,2026-01,2026-04,4,4,100.0,0,
P-618932,2026-01,2026-04,4,4,100.0,0,
P-618933,2026-02,2026-04,3,3,100.0,0,
P-618934,2026-01,2026-04,4,4,100.0,0,
P-618935,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618936,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618937,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618938,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618939,2026-01,2026-04,4,4,100.0,0,
P-618941,2026-02,2026-04,3,3,100.0,0,
P-618942,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618943,2026-01,2026-04,4,4,100.0,0,
P-618944,2026-02,2026-04,3,3,100.0,0,
P-618945,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618946,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618947,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618948,2026-01,2026-04,4,4,100.0,0,
P-618949,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618950,2026-01,2026-04,4,4,100.0,0,
P-618951,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618952,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618953,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618954,2026-02,2026-04,3,3,100.0,0,
P-618955,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618956,2026-02,2026-04,3,3,100.0,0,
P-618957,2026-02,2026-04,3,3,100.0,0,
P-618958,2026-02,2026-04,3,3,100.0,0,
P-618959,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618960,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618961,2026-01,2026-04,4,4,100.0,0,
P-618962,2026-01,2026-04,4,4,100.0,0,
P-618963,2026-02,2026-04,3,3,100.0,0,
P-618964,2026-01,2026-04,4,4,100.0,0,
P-618966,2026-01,2026-04,4,4,100.0,0,
P-618967,2026-01,2026-04,4,4,100.0,0,
P-618968,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618969,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618970,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618971,2025-11,2026-04,6,6,100.0,0,
P-618972,2025-12,2026-04,5,5,100.0,0,
P-618976,2025-12,2026-04,5,5,100.0,0,
P-618977,2025-12,2026-04,5,5,100.0,0,
P-618978,2025-12,2026-04,5,5,100.0,0,
P-618981,2026-04,2026-04,1,1,100.0,0,
P-618982,2025-12,2026-04,5,5,100.0,0,
P-618985,2025-12,2026-04,5,5,100.0,0,
P-618986,2025-12,2026-04,5,5,100.0,0,
P-618991,2025-12,2026-04,5,5,100.0,0,
P-618992,2025-12,2026-04,5,5,100.0,0,
P-618995,2025-12,2026-04,5,5,100.0,0,
P-619003,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619004,2026-01,2026-04,4,4,100.0,0,
P-619005,2026-01,2026-04,4,4,100.0,0,
P-619007,2026-02,2026-04,3,3,100.0,0,
P-619008,2026-02,2026-04,3,3,100.0,0,
P-619009,2026-04,2026-04,1,1,100.0,0,
P-619010,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619013,2026-01,2026-04,4,4,100.0,0,
P-619014,2026-04,2026-04,1,1,100.0,0,
P-619022,2026-01,2026-04,4,4,100.0,0,
P-619024,2026-01,2026-04,4,4,100.0,0,
P-619025,2026-01,2026-04,4,4,100.0,0,
P-619026,2026-01,2026-04,4,4,100.0,0,
P-619027,2026-01,2026-04,4,4,100.0,0,
P-619028,2026-01,2026-04,4,4,100.0,0,
P-619029,2026-01,2026-04,4,4,100.0,0,
P-619030,2026-01,2026-04,4,4,100.0,0,
P-619031,2026-01,2026-04,4,4,100.0,0,
P-619032,2026-01,2026-04,4,4,100.0,0,
P-619033,2026-01,2026-04,4,4,100.0,0,
P-619038,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619042,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619045,2026-02,2026-04,3,3,100.0,0,
P-619049,2026-01,2026-04,4,4,100.0,0,
P-619051,2026-01,2026-04,4,4,100.0,0,
P-619052,2026-01,2026-04,4,4,100.0,0,
P-619053,2026-01,2026-04,4,4,100.0,0,
P-619054,2026-01,2026-04,4,4,100.0,0,
P-619055,2026-01,2026-04,4,4,100.0,0,
P-619056,2026-04,2026-04,1,1,100.0,0,
P-619057,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619059,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619060,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619063,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619064,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619065,2026-01,2026-01,1,1,100.0,0,
P-619066,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619067,2026-01,2026-04,4,4,100.0,0,
P-619068,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619069,2026-01,2026-04,4,4,100.0,0,
P-619070,2026-01,2026-04,4,4,100.0,0,
P-619071,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619072,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619073,2026-01,2026-04,4,4,100.0,0,
P-619074,2026-01,2026-04,4,4,100.0,0,
P-619075,2026-01,2026-04,4,4,100.0,0,
P-619076,2026-01,2026-04,4,4,100.0,0,
P-619077,2026-01,2026-04,4,4,100.0,0,
P-619078,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619080,2026-01,2026-04,4,4,100.0,0,
P-619083,2026-01,2026-04,4,4,100.0,0,
P-619084,2026-01,2026-04,4,4,100.0,0,
P-619086,2026-01,2026-04,4,4,100.0,0,
P-619087,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619089,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619090,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619092,2026-01,2026-04,4,4,100.0,0,
P-619093,2026-01,2026-04,4,4,100.0,0,
P-619094,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619095,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619096,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619097,2026-01,2026-04,4,4,100.0,0,
P-619098,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619099,2026-01,2026-04,4,4,100.0,0,
P-619100,2026-01,2026-04,4,4,100.0,0,
P-619101,2026-01,2026-04,4,4,100.0,0,
P-619102,2026-04,2026-04,1,1,100.0,0,
P-619103,2026-01,2026-04,4,4,100.0,0,
P-619104,2026-01,2026-04,4,4,100.0,0,
P-619105,2026-01,2026-04,4,4,100.0,0,
P-619106,2026-01,2026-04,4,4,100.0,0,
P-619107,2026-01,2026-04,4,4,100.0,0,
P-619108,2026-01,2026-04,4,4,100.0,0,
P-619109,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619111,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619112,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619113,2026-01,2026-01,1,1,100.0,0,
P-619114,2026-01,2026-04,4,4,100.0,0,
P-619115,2026-01,2026-02,2,2,100.0,0,
P-619117,2026-01,2026-04,4,4,100.0,0,
P-619118,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619119,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619120,2026-01,2026-04,4,4,100.0,0,
P-619121,2026-01,2026-04,4,4,100.0,0,
P-619122,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619123,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619124,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619125,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619126,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619127,2026-01,2026-04,4,4,100.0,0,
P-619128,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619129,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619130,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619131,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619132,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619134,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619136,2026-01,2026-04,4,4,100.0,0,
P-619137,2026-01,2026-04,4,4,100.0,0,
P-619138,2025-01,2026-04,9,16,56.25,7,2025-03;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619139,2026-01,2026-04,4,4,100.0,0,
P-619140,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619141,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619142,2026-01,2026-04,4,4,100.0,0,
P-619143,2026-01,2026-04,4,4,100.0,0,
P-619144,2026-01,2026-04,4,4,100.0,0,
P-619145,2026-01,2026-04,4,4,100.0,0,
P-619146,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619147,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619148,2026-01,2026-04,4,4,100.0,0,
P-619149,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619150,2026-01,2026-04,4,4,100.0,0,
P-619152,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619153,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619154,2026-01,2026-04,4,4,100.0,0,
P-619155,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619157,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619158,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619160,2026-01,2026-04,4,4,100.0,0,
P-619161,2026-01,2026-04,4,4,100.0,0,
P-619162,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619163,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619164,2026-01,2026-04,4,4,100.0,0,
P-619165,2026-01,2026-04,4,4,100.0,0,
P-619166,2026-01,2026-04,4,4,100.0,0,
P-619167,2026-01,2026-04,4,4,100.0,0,
P-619168,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-619171,2026-02,2026-04,3,3,100.0,0,
P-619172,2026-02,2026-04,3,3,100.0,0,
P-619181,2026-02,2026-04,3,3,100.0,0,
P-619183,2026-02,2026-04,3,3,100.0,0,
P-619184,2026-02,2026-04,3,3,100.0,0,
P-619185,2026-02,2026-04,3,3,100.0,0,
P-619186,2026-02,2026-04,3,3,100.0,0,
P-619187,2026-02,2026-04,3,3,100.0,0,
P-619191,2026-02,2026-04,3,3,100.0,0,
P-619193,2026-02,2026-04,3,3,100.0,0,
P-619196,2026-02,2026-04,3,3,100.0,0,
P-619197,2026-02,2026-04,3,3,100.0,0,
P-619198,2026-02,2026-04,3,3,100.0,0,
P-619199,2026-02,2026-04,3,3,100.0,0,
P-619200,2026-02,2026-04,3,3,100.0,0,
P-619201,2026-02,2026-04,3,3,100.0,0,
P-619202,2026-02,2026-04,3,3,100.0,0,
P-619203,2026-02,2026-04,3,3,100.0,0,
P-619205,2026-02,2026-04,3,3,100.0,0,
P-619206,2026-02,2026-04,3,3,100.0,0,
P-619207,2026-02,2026-04,3,3,100.0,0,
P-619208,2026-02,2026-04,3,3,100.0,0,
P-619209,2026-02,2026-04,3,3,100.0,0,
P-619210,2026-02,2026-04,3,3,100.0,0,
P-619211,2026-02,2026-04,3,3,100.0,0,
P-619212,2026-02,2026-04,3,3,100.0,0,
P-619213,2026-02,2026-04,3,3,100.0,0,
P-619214,2026-02,2026-04,3,3,100.0,0,
P-619215,2026-02,2026-04,3,3,100.0,0,
P-619216,2026-02,2026-04,3,3,100.0,0,
P-619217,2026-02,2026-04,3,3,100.0,0,
P-619218,2026-02,2026-04,3,3,100.0,0,
P-619219,2026-02,2026-04,3,3,100.0,0,
P-619220,2026-02,2026-04,3,3,100.0,0,
P-619222,2026-02,2026-04,3,3,100.0,0,
P-619223,2026-02,2026-04,3,3,100.0,0,
P-619224,2026-02,2026-04,3,3,100.0,0,
P-619225,2026-02,2026-04,3,3,100.0,0,
P-619226,2026-02,2026-04,3,3,100.0,0,
P-619227,2026-04,2026-04,1,1,100.0,0,
P-619228,2026-04,2026-04,1,1,100.0,0,
P-619251,2026-03,2026-04,2,2,100.0,0,
P-619253,2026-04,2026-04,1,1,100.0,0,
P-619289,2026-03,2026-04,2,2,100.0,0,
P-619291,2026-03,2026-04,2,2,100.0,0,
P-619292,2026-03,2026-04,2,2,100.0,0,
P-619293,2026-03,2026-04,2,2,100.0,0,
P-619294,2026-03,2026-04,2,2,100.0,0,
P-619295,2026-03,2026-04,2,2,100.0,0,
P-619301,2026-03,2026-04,2,2,100.0,0,
P-619305,2026-03,2026-04,2,2,100.0,0,
P-619306,2026-03,2026-04,2,2,100.0,0,
P-619307,2026-03,2026-04,2,2,100.0,0,
P-619308,2026-03,2026-04,2,2,100.0,0,
P-619311,2026-04,2026-04,1,1,100.0,0,
P-619312,2026-04,2026-04,1,1,100.0,0,
P-619313,2026-04,2026-04,1,1,100.0,0,
P-619314,2026-04,2026-04,1,1,100.0,0,
P-619316,2026-04,2026-04,1,1,100.0,0,
P-619317,2026-04,2026-04,1,1,100.0,0,
P-619318,2026-04,2026-04,1,1,100.0,0,
P-619320,2026-04,2026-04,1,1,100.0,0,
P-701091,2025-07,2025-10,4,4,100.0,0,
P-701101,2025-01,2026-04,16,16,100.0,0,
P-701105,2025-01,2026-04,16,16,100.0,0,
P-701107,2025-01,2026-04,16,16,100.0,0,
P-701113,2025-01,2026-04,16,16,100.0,0,
P-701121,2025-01,2026-04,16,16,100.0,0,
P-701122,2025-01,2026-04,16,16,100.0,0,
P-701126,2025-01,2026-04,16,16,100.0,0,
P-701127,2025-01,2026-04,16,16,100.0,0,
P-701128,2025-01,2026-04,16,16,100.0,0,
P-701167,2025-01,2026-04,16,16,100.0,0,
P-701168,2025-12,2026-04,5,5,100.0,0,
P-701170,2025-12,2026-04,5,5,100.0,0,
P-701171,2025-01,2026-04,16,16,100.0,0,
P-701172,2025-12,2026-04,5,5,100.0,0,
P-701173,2025-01,2026-04,16,16,100.0,0,
P-701228,2025-01,2026-04,16,16,100.0,0,
P-701263,2025-01,2026-04,16,16,100.0,0,
P-701269,2025-07,2025-07,1,1,100.0,0,
P-701289,2025-01,2026-04,16,16,100.0,0,
P-701324,2025-01,2026-04,16,16,100.0,0,
P-701329,2025-01,2026-04,16,16,100.0,0,
P-701330,2025-07,2026-04,10,10,100.0,0,
P-701338,2025-07,2026-04,10,10,100.0,0,
P-701341,2025-07,2025-07,1,1,100.0,0,
P-701343,2025-01,2026-04,16,16,100.0,0,
P-701344,2025-01,2026-04,16,16,100.0,0,
P-701346,2025-01,2026-04,16,16,100.0,0,
P-701349,2025-01,2026-04,16,16,100.0,0,
P-701350,2025-01,2026-02,14,14,100.0,0,
P-701354,2025-01,2026-04,16,16,100.0,0,
P-701370,2025-07,2026-04,10,10,100.0,0,
P-701371,2025-07,2025-08,2,2,100.0,0,
P-701372,2025-07,2026-04,10,10,100.0,0,
P-701376,2025-07,2026-04,10,10,100.0,0,
P-701377,2025-07,2026-04,10,10,100.0,0,
P-701383,2025-07,2026-04,10,10,100.0,0,
P-701384,2025-07,2025-07,1,1,100.0,0,
P-701386,2025-07,2026-04,10,10,100.0,0,
P-701388,2025-07,2025-07,1,1,100.0,0,
P-701390,2025-07,2025-07,1,1,100.0,0,
P-701391,2025-07,2026-04,10,10,100.0,0,
P-701392,2025-07,2025-07,1,1,100.0,0,
P-701395,2025-07,2026-04,10,10,100.0,0,
P-701396,2025-07,2026-04,10,10,100.0,0,
P-701398,2025-07,2026-04,10,10,100.0,0,
P-701399,2025-07,2026-04,10,10,100.0,0,
P-701400,2025-07,2026-04,10,10,100.0,0,
P-701402,2026-02,2026-04,3,3,100.0,0,
P-701404,2025-07,2026-04,10,10,100.0,0,
P-701405,2025-07,2026-04,10,10,100.0,0,
P-701406,2025-07,2026-04,10,10,100.0,0,
P-701408,2025-07,2026-04,10,10,100.0,0,
P-701410,2025-07,2026-04,10,10,100.0,0,
P-701411,2025-07,2026-04,10,10,100.0,0,
P-701412,2025-07,2026-04,10,10,100.0,0,
P-701415,2025-01,2026-04,16,16,100.0,0,
P-701530,2026-02,2026-04,3,3,100.0,0,
P-701564,2025-09,2025-10,2,2,100.0,0,
P-701565,2025-01,2026-04,16,16,100.0,0,
P-701568,2025-09,2026-02,6,6,100.0,0,
P-701570,2025-09,2026-04,8,8,100.0,0,
P-701574,2025-07,2026-04,10,10,100.0,0,
P-701576,2025-07,2026-02,8,8,100.0,0,
P-701577,2025-07,2026-03,9,9,100.0,0,
P-701586,2025-07,2026-03,9,9,100.0,0,
P-701593,2025-07,2026-04,10,10,100.0,0,
P-701597,2025-07,2026-04,10,10,100.0,0,
P-701598,2025-07,2026-04,10,10,100.0,0,
P-701599,2025-07,2026-04,10,10,100.0,0,
P-701600,2025-07,2026-02,8,8,100.0,0,
P-701602,2025-07,2026-04,10,10,100.0,0,
P-701657,2025-07,2026-04,10,10,100.0,0,
P-701658,2025-07,2026-04,10,10,100.0,0,
P-701668,2026-04,2026-04,1,1,100.0,0,
P-701719,2025-07,2026-04,10,10,100.0,0,
P-701745,2025-07,2026-04,10,10,100.0,0,
P-701766,2025-07,2026-04,10,10,100.0,0,
P-701991,2025-07,2026-04,10,10,100.0,0,
P-702355,2025-07,2026-04,10,10,100.0,0,
P-702522,2025-07,2025-07,1,1,100.0,0,
P-702524,2025-07,2025-07,1,1,100.0,0,
P-702540,2025-07,2025-07,1,1,100.0,0,
P-702544,2025-07,2025-07,1,1,100.0,0,
P-702555,2025-07,2025-07,1,1,100.0,0,
P-702612,2025-07,2025-07,1,1,100.0,0,
P-702625,2025-01,2026-04,16,16,100.0,0,
P-702626,2025-01,2026-04,16,16,100.0,0,
P-702627,2025-01,2026-04,16,16,100.0,0,
P-702628,2025-01,2026-04,16,16,100.0,0,
P-702629,2025-01,2026-04,16,16,100.0,0,
P-702630,2025-01,2026-04,16,16,100.0,0,
P-702631,2025-01,2026-02,14,14,100.0,0,
P-702632,2025-01,2026-04,16,16,100.0,0,
P-702633,2025-01,2026-02,14,14,100.0,0,
P-702635,2025-01,2026-04,16,16,100.0,0,
P-702637,2025-01,2026-04,16,16,100.0,0,
P-702639,2025-01,2026-04,16,16,100.0,0,
P-702658,2025-01,2026-04,16,16,100.0,0,
P-702664,2025-01,2026-04,16,16,100.0,0,
P-702665,2025-01,2026-04,16,16,100.0,0,
P-702668,2025-07,2026-04,10,10,100.0,0,
P-702674,2025-08,2026-04,9,9,100.0,0,
P-702682,2025-08,2025-10,3,3,100.0,0,
P-702699,2025-08,2026-04,9,9,100.0,0,
P-702734,2025-08,2026-04,9,9,100.0,0,
P-702735,2025-08,2026-03,8,8,100.0,0,
P-702741,2025-08,2026-04,9,9,100.0,0,
P-702742,2025-08,2026-04,9,9,100.0,0,
P-702746,2025-08,2026-04,9,9,100.0,0,
P-702760,2025-08,2026-04,9,9,100.0,0,
P-702764,2025-08,2026-03,8,8,100.0,0,
P-702793,2025-08,2026-04,9,9,100.0,0,
P-702798,2025-08,2026-03,8,8,100.0,0,
P-702808,2025-08,2026-04,9,9,100.0,0,
P-702810,2025-08,2026-04,9,9,100.0,0,
P-702833,2025-08,2026-04,9,9,100.0,0,
P-702840,2025-08,2026-04,9,9,100.0,0,
P-702842,2025-08,2025-11,4,4,100.0,0,
P-702851,2025-08,2026-04,9,9,100.0,0,
P-702854,2025-08,2026-04,9,9,100.0,0,
P-702948,2025-08,2026-01,6,6,100.0,0,
P-702949,2025-08,2026-04,9,9,100.0,0,
P-702958,2026-04,2026-04,1,1,100.0,0,
P-703021,2025-08,2026-04,9,9,100.0,0,
P-703057,2025-08,2026-04,9,9,100.0,0,
P-703585,2025-01,2026-04,16,16,100.0,0,
P-703586,2025-01,2026-04,16,16,100.0,0,
P-704495,2025-07,2026-04,10,10,100.0,0,
P-705237,2025-01,2026-04,16,16,100.0,0,
P-705244,2025-07,2026-04,10,10,100.0,0,
P-705252,2025-08,2026-04,9,9,100.0,0,
P-705253,2025-08,2026-04,9,9,100.0,0,
P-705298,2025-07,2026-04,10,10,100.0,0,
P-705300,2025-07,2025-11,5,5,100.0,0,
P-705356,2025-07,2026-04,10,10,100.0,0,
P-705357,2025-01,2026-04,16,16,100.0,0,
P-705358,2025-07,2026-04,10,10,100.0,0,
P-705359,2025-07,2026-04,10,10,100.0,0,
P-705362,2025-01,2026-04,16,16,100.0,0,
P-705363,2025-07,2025-07,1,1,100.0,0,
P-705364,2025-07,2026-04,10,10,100.0,0,
P-705366,2025-07,2026-04,10,10,100.0,0,
P-705368,2025-01,2026-04,16,16,100.0,0,
P-705373,2025-01,2026-04,16,16,100.0,0,
